time,BX,BY,BZ,V_SW,N_p,P_dyn,SYM_H,Dst,AE,Kp,xray_A,xray_B,flare_intensity
2015-09-01 00:00:00,3.624878,-2.4629266,-0.86243904,361.65897,4.485641,1.1741025,-3.566666666666667,-6.0,151.36666666666667,1.6666666666666665,1e-09,2.824378e-07,-6.549734
2015-09-01 01:00:00,,,,,,,0.21666666666666667,-3.0,88.98333333333333,1.6666666666666665,1e-09,2.5230707e-07,-6.5988483
2015-09-01 02:00:00,3.0475001,-3.9188461,-0.22211537,365.07758,5.437551,1.4520408,2.433333333333333,-3.0,45.3,1.6666666666666665,1e-09,2.2791826e-07,-6.6426196
2015-09-01 03:00:00,2.4606667,-3.6176667,-2.332167,366.65454,5.5483637,1.4921818,1.65,-5.0,55.6,1.0,1e-09,2.2398397e-07,-6.65019
2015-09-01 04:00:00,2.9286666,-3.2388334,-1.1306666,367.12964,5.7457404,1.5475926,-3.5833333333333335,-8.0,65.51666666666667,1.0,1e-09,2.1829366e-07,-6.661023
2015-09-01 05:00:00,3.2443335,-2.3378334,-0.664,365.23334,5.8457575,1.5612122,-4.116666666666666,-8.0,182.05,1.0,1e-09,2.1167912e-07,-6.6744227
2015-09-01 06:00:00,2.4861016,-3.0274575,-1.5016949,366.148,6.0846004,1.6308,-4.983333333333333,-9.0,132.43333333333334,0.6666666666666666,1e-09,2.1693607e-07,-6.664937
2015-09-01 07:00:00,1.66,-4.165,0.9586667,367.20193,5.7496157,1.5505769,-5.966666666666667,-12.0,61.483333333333334,0.6666666666666666,1e-09,2.4627974e-07,-6.611239
2015-09-01 08:00:00,2.9384744,-3.2994914,-0.5450847,356.55435,5.712174,1.4534782,-3.8833333333333333,-12.0,44.93333333333333,0.6666666666666666,-13333.2,-13333.2,-6.631212
2015-09-01 09:00:00,2.4396667,-2.8471668,-2.9203334,356.33572,5.8064284,1.4748214,-2.6166666666666667,-10.0,56.03333333333333,1.3333333333333333,-14999.85,-14999.85,-6.640958
2015-09-01 10:00:00,2.6631665,-1.2573334,-3.5660002,353.882,5.7896004,1.4503999,-2.6666666666666665,-9.0,201.98333333333332,1.3333333333333333,1e-09,2.1274175e-07,-6.672241
2015-09-01 11:00:00,4.5591664,-0.88799995,-1.6916667,345.48572,5.398979,1.2893877,-5.45,-11.0,191.03333333333333,1.3333333333333333,1e-09,2.504581e-07,-6.6027846
2015-09-01 12:00:00,4.2366667,-1.64,-0.945,346.79074,5.5655556,1.3396295,-4.95,-10.0,231.3,1.0,1.000346e-09,2.452465e-07,-6.6109977
2015-09-01 13:00:00,3.619,-4.199,0.9581667,350.44507,5.443529,1.337451,-8.8,-12.0,114.58333333333333,1.0,1e-09,2.273188e-07,-6.6434474
2015-09-01 14:00:00,3.8050847,-1.9357626,1.6594915,350.09628,5.297037,1.2996297,-9.9,-12.0,60.3,1.0,1e-09,2.4199235e-07,-6.6170874
2015-09-01 15:00:00,4.071833,-2.1013334,1.8363334,356.7,5.848125,1.489375,-9.983333333333333,-10.0,59.75,0.6666666666666666,1e-09,2.2159136e-07,-6.6545634
2015-09-01 16:00:00,3.697627,-3.5438983,1.442712,361.7816,6.360526,1.6655264,-6.75,-7.0,54.18333333333333,0.6666666666666666,1e-09,2.1035095e-07,-6.6772327
2015-09-01 17:00:00,3.4245763,-4.569661,0.83932203,367.0553,7.138936,1.9229786,-4.133333333333334,-3.0,57.016666666666666,0.6666666666666666,1e-09,2.188359e-07,-6.659936
2015-09-01 18:00:00,4.6618333,-1.6805,0.60866666,362.42813,7.2371874,1.90125,-3.25,-1.0,63.18333333333333,1.0,1e-09,2.2920932e-07,-6.640127
2015-09-01 19:00:00,3.3706667,-3.0185,-1.8050001,362.92856,6.5790477,1.732381,-1.0833333333333333,0.0,78.2,1.0,1e-09,2.2383848e-07,-6.650194
2015-09-01 20:00:00,3.9691665,-2.2111666,-2.3838334,357.92258,6.4422584,1.6509677,0.38333333333333336,-3.0,79.61666666666666,1.0,1e-09,2.3144403e-07,-6.636451
2015-09-01 21:00:00,5.40551,-0.3546939,-0.5561224,347.78998,7.58175,1.834,-1.8333333333333333,-8.0,173.71666666666667,1.6666666666666665,1e-09,2.2547037e-07,-6.646974
2015-09-01 22:00:00,4.6782756,-2.9422412,-1.3824137,351.61026,7.5441027,1.8661538,-0.4166666666666667,-4.0,110.56666666666666,1.6666666666666665,1e-09,2.2279274e-07,-6.652223
2015-09-01 23:00:00,4.7556,-3.0470002,-0.77119994,344.68463,7.34282,1.7510257,1.9,-1.0,51.45,1.6666666666666665,1e-09,2.1188897e-07,-6.6739526
2015-09-02 00:00:00,4.383333,-3.6435,-2.9506667,345.54602,4.6934,1.1209999,2.716666666666667,3.0,63.35,2.0,1e-09,2.1308148e-07,-6.671572
2015-09-02 01:00:00,3.9873335,-3.8279998,-5.236833,352.7768,6.8092856,1.7030357,2.716666666666667,3.0,125.85,2.0,1e-09,2.0109759e-07,-6.696761
2015-09-02 02:00:00,,,,,,,-1.9,-2.0,214.18333333333334,2.0,1e-09,2.3768477e-07,-6.6252117
2015-09-02 03:00:00,6.142833,-0.85716665,6.2215,354.494,9.361,2.353,-1.0,-5.0,74.0,1.3333333333333333,1e-09,2.2452681e-07,-6.6490116
2015-09-02 04:00:00,4.776,1.3596667,6.7933335,354.20502,10.08625,2.532,-0.2,-6.0,29.1,1.3333333333333333,1e-09,2.0395471e-07,-6.6906195
2015-09-02 05:00:00,5.6451664,-0.94516665,3.2696664,349.09048,9.327143,2.279286,-2.8833333333333333,-6.0,38.6,1.3333333333333333,1e-09,1.9612344e-07,-6.7081723
2015-09-02 06:00:00,6.6150002,-2.0265384,1.2298077,349.92432,8.448918,2.067838,-3.9166666666666665,-7.0,32.38333333333333,0.6666666666666666,1e-09,1.9179129e-07,-6.7174277
2015-09-02 07:00:00,6.823667,0.47650003,2.5149999,384.3917,6.34625,1.8560418,-3.0166666666666666,-8.0,26.533333333333335,0.6666666666666666,1.4266045e-09,2.2386506e-07,-6.668637
2015-09-02 08:00:00,7.321017,0.9776271,2.5884745,387.88303,5.3356605,1.6032076,-2.1333333333333333,-10.0,36.916666666666664,0.6666666666666666,-21666.45,-21666.45,-6.674699
2015-09-02 09:00:00,6.9532557,-1.8190697,2.320465,386.625,4.4814997,1.33675,0.13333333333333333,-9.0,45.31666666666667,0.3333333333333333,-23333.1,-23333.1,-6.7452054
2015-09-02 10:00:00,,,,,,,0.9333333333333333,-8.0,61.03333333333333,0.3333333333333333,1e-09,1.9651482e-07,-6.707351
2015-09-02 11:00:00,,,,,,,1.9166666666666667,-6.0,72.35,0.3333333333333333,1e-09,2.3002957e-07,-6.6412992
2015-09-02 12:00:00,,,,,,,-2.183333333333333,-9.0,85.13333333333334,1.6666666666666665,1e-09,2.1261236e-07,-6.6727567
2015-09-02 13:00:00,3.7473216,-2.2948213,-0.99214286,392.53137,9.048039,2.7811763,-2.2,-8.0,92.43333333333334,1.6666666666666665,1e-09,2.0976354e-07,-6.678329
2015-09-02 14:00:00,5.5075,-0.47466666,-0.44966665,386.1155,8.88069,2.6493104,-4.65,-9.0,87.18333333333334,1.6666666666666665,1e-09,2.1951124e-07,-6.65865
2015-09-02 15:00:00,4.7636666,-2.588,1.531,385.72406,11.280556,3.3537037,-4.6,-6.0,85.46666666666667,2.3333333333333335,1e-09,2.2467479e-07,-6.649503
2015-09-02 16:00:00,1.2946666,0.961,1.6488334,386.87833,13.770833,4.1291666,2.5,1.0,78.25,2.3333333333333335,1e-09,2.3373438e-07,-6.6314216
2015-09-02 17:00:00,-3.5801694,1.587627,-2.5622034,391.82642,15.291321,4.654906,3.9833333333333334,5.0,161.48333333333332,2.3333333333333335,1e-09,2.2120783e-07,-6.6552324
2015-09-02 18:00:00,-4.7244825,5.0617237,-2.694655,421.07922,5.3928304,1.9150944,-9.85,-8.0,275.85,3.0,1e-09,2.185436e-07,-6.6606035
2015-09-02 19:00:00,-5.013158,5.6354384,-1.1966666,420.66037,4.748679,1.6807548,-5.516666666666667,-8.0,365.95,3.0,1e-09,2.1606097e-07,-6.66546
2015-09-02 20:00:00,-4.6773334,6.2291665,-0.65250003,422.59122,4.855965,1.7345614,-4.283333333333333,-9.0,233.33333333333334,3.0,1e-09,2.213465e-07,-6.6550813
2015-09-02 21:00:00,-5.2298303,5.4242373,-1.2674576,416.96722,4.5870686,1.5953448,-6.35,-10.0,271.73333333333335,2.3333333333333335,1e-09,2.2304624e-07,-6.651682
2015-09-02 22:00:00,-5.2689996,5.6468334,-0.84683335,416.4793,4.553448,1.5781034,-11.533333333333333,-12.0,299.6333333333333,2.3333333333333335,1e-09,2.214866e-07,-6.654732
2015-09-02 23:00:00,-5.5916667,5.055,-0.13700001,411.86295,4.947222,1.6788889,-14.416666666666666,-14.0,197.0,2.3333333333333335,1e-09,2.1553487e-07,-6.666562
2015-09-03 00:00:00,-5.7976665,3.78,-0.6268333,407.71185,5.475763,1.8215255,-13.733333333333333,-11.0,314.78333333333336,2.0,1e-09,2.0261015e-07,-6.69337
2015-09-03 01:00:00,-6.231,3.0803335,-1.2753333,409.28033,5.6617856,1.8967857,-10.733333333333333,-8.0,216.96666666666667,2.0,1e-09,1.9921153e-07,-6.7007565
2015-09-03 02:00:00,-6.2728066,2.7245615,-1.4173684,412.5,5.6117997,1.9082,-10.2,-12.0,172.8,2.0,1e-09,2.0897929e-07,-6.6823816
2015-09-03 03:00:00,-2.6285002,5.0863333,0.31066665,422.79388,5.7102036,2.0410204,-10.033333333333333,-16.0,196.18333333333334,2.6666666666666665,1.0023704e-09,2.2199096e-07,-6.656314
2015-09-03 04:00:00,-3.0841668,5.5585003,-0.7416667,418.6776,5.9277587,2.0794828,-7.116666666666666,-18.0,481.1166666666667,2.6666666666666665,1e-09,2.4915406e-07,-6.6085978
2015-09-03 05:00:00,-1.0311667,5.960833,1.5088333,421.84738,5.1071925,1.8147368,-12.183333333333334,-18.0,456.0,2.6666666666666665,1e-09,2.9697142e-07,-6.5356154
2015-09-03 06:00:00,-2.9322033,5.1501694,1.2388135,417.37454,4.8952727,1.7067273,-13.816666666666666,-19.0,294.43333333333334,1.3333333333333333,1e-09,2.6910507e-07,-6.5741563
2015-09-03 07:00:00,-4.7176666,4.2718334,-0.0044999975,424.21854,5.495926,1.977963,-10.183333333333334,-18.0,164.66666666666666,1.3333333333333333,1.0126783e-09,2.560493e-07,-6.598257
2015-09-03 08:00:00,-4.8605,2.7680001,0.7375,427.52982,5.3128066,1.9408772,-9.366666666666667,-19.0,146.45,1.3333333333333333,-26666.4,-26666.4,-6.7020183
2015-09-03 09:00:00,-4.2669997,1.8098333,1.107,433.13727,5.3459325,2.007627,-7.1,-16.0,99.6,1.0,-29999.7,-29999.7,-6.6882687
2015-09-03 10:00:00,-4.4431667,-0.35533333,0.19283333,438.60864,5.3086205,2.042069,-6.566666666666666,-14.0,62.266666666666666,1.0,1e-09,1.8021935e-07,-6.7444396
2015-09-03 11:00:00,-3.0543332,0.024666669,1.3623333,446.11963,6.176429,2.4623215,-3.15,-10.0,71.28333333333333,1.0,2.3123306e-08,6.209185e-07,-6.3584695
2015-09-03 12:00:00,-4.112,2.3173332,3.1218333,443.69092,5.93,2.332909,-4.883333333333334,-7.0,75.95,1.0,1e-09,2.6934737e-07,-6.584395
2015-09-03 13:00:00,0.20854545,2.8767273,0.894,441.50684,8.585455,3.340909,-6.166666666666667,-5.0,130.11666666666667,1.0,1e-09,1.754869e-07,-6.7559404
2015-09-03 14:00:00,0.014745761,4.330169,1.9301695,429.01785,10.1285715,3.7294643,-4.25,-1.0,222.86666666666667,1.0,1e-09,2.0080637e-07,-6.7030177
2015-09-03 15:00:00,-1.787966,5.4818645,1.8644068,426.0729,11.165085,4.0535593,-4.866666666666666,-1.0,154.41666666666666,1.6666666666666665,1e-09,2.1740075e-07,-6.6637754
2015-09-03 16:00:00,0.9253333,5.101,4.8678336,424.69272,11.783818,4.25,-0.7833333333333333,-1.0,154.63333333333333,1.6666666666666665,1e-09,1.8562284e-07,-6.7316413
2015-09-03 17:00:00,-0.83100003,5.4085,3.7043333,423.81296,12.217036,4.3937035,3.8666666666666667,1.0,154.48333333333332,1.6666666666666665,1e-09,1.9277299e-07,-6.7153974
2015-09-03 18:00:00,-7.6933336,5.196833,0.09766666,417.10925,10.22574,3.5596297,2.8666666666666667,0.0,163.21666666666667,1.6666666666666665,1e-09,1.8480362e-07,-6.733531
2015-09-03 19:00:00,-10.09,0.84166664,-5.058833,416.89487,9.829743,3.4094872,1.5833333333333333,-2.0,164.41666666666666,1.6666666666666665,1e-09,1.7926894e-07,-6.747411
2015-09-03 20:00:00,-10.098644,-2.2247458,-3.8215253,419.27872,10.2997875,3.615319,3.0166666666666666,-3.0,265.35,1.6666666666666665,-14999.85,-14999.85,-6.7554436
2015-09-03 21:00:00,0.34100002,-8.1883335,2.7773333,412.96112,13.865186,4.7346296,5.366666666666666,1.0,110.13333333333334,3.3333333333333335,1e-09,1.7416058e-07,-6.759295
2015-09-03 22:00:00,-4.1261663,-3.356,-7.3091664,422.34036,11.182693,3.968077,1.8666666666666667,-3.0,123.08333333333333,3.3333333333333335,1e-09,1.7968324e-07,-6.7514157
2015-09-03 23:00:00,-2.6261017,-5.5903387,-8.072881,434.6737,10.913157,4.1375437,-9.1,-13.0,446.75,3.3333333333333335,1e-09,1.71086e-07,-6.7675176
2015-09-04 00:00:00,-6.311017,5.422034,-6.5735593,444.89822,11.946786,4.7301784,-30.016666666666666,-30.0,436.6666666666667,4.333333333333333,1e-09,1.6092821e-07,-6.7936993
2015-09-04 01:00:00,-5.4975,4.7226667,-3.1735,453.6107,11.9675,4.922143,-40.583333333333336,-40.0,466.25,4.333333333333333,1e-09,1.520369e-07,-6.818182
2015-09-04 02:00:00,-5.745254,4.3649154,-2.3718646,470.7341,8.443182,3.7525,-38.25,-41.0,423.2,4.333333333333333,1e-09,1.7598877e-07,-6.756795
2015-09-04 03:00:00,-5.5132756,3.4003448,-0.8144828,480.30392,5.4145103,2.5035293,-43.55,-45.0,559.35,4.0,1e-09,1.5330167e-07,-6.8145823
2015-09-04 04:00:00,-2.8401787,7.381786,1.7392857,480.34042,4.79766,2.2255318,-41.05,-44.0,572.8,4.0,1e-09,1.5285696e-07,-6.8160357
2015-09-04 05:00:00,1.4124562,6.1528068,-0.40929824,512.35754,5.293,2.78825,-37.416666666666664,-44.0,422.35,4.0,1.0811333e-09,2.0593501e-07,-6.7139716
2015-09-04 06:00:00,-3.0671427,8.625714,-1.3178571,476.26874,5.4628124,2.485,-46.516666666666666,-50.0,612.0,4.333333333333333,1e-09,1.448801e-07,-6.8390703
2015-09-04 07:00:00,-8.758103,4.2648277,-0.5117241,455.9143,7.0628576,2.9316325,-31.7,-42.0,786.6166666666667,4.333333333333333,1.0003345e-09,1.6132584e-07,-6.794204
2015-09-04 08:00:00,-7.8244066,5.2162714,-0.59474576,455.5353,7.565294,3.1358821,-30.816666666666666,-35.0,530.25,4.333333333333333,-31666.35,-31666.35,-6.718578
2015-09-04 09:00:00,-3.7893333,4.069667,5.3015,475.80002,10.904374,5.001042,-26.633333333333333,-32.0,582.7333333333333,3.3333333333333335,-34999.65,-34999.65,-6.89804
2015-09-04 10:00:00,-4.319286,6.5903573,3.0394645,465.3326,9.26,4.0280433,-15.5,-23.0,297.25,3.3333333333333335,1e-09,1.4169491e-07,-6.8487177
2015-09-04 11:00:00,-4.3094645,6.4335713,3.0158927,456.08334,9.370833,3.9270833,-17.383333333333333,-23.0,330.28333333333336,3.3333333333333335,1e-09,1.3760281e-07,-6.8615646
2015-09-04 12:00:00,-1.3731667,10.002167,5.2428336,459.1091,8.366,3.5312726,-18.2,-22.0,567.0833333333334,3.3333333333333335,1.0229503e-09,1.3181172e-07,-6.880219
2015-09-04 13:00:00,-5.06339,7.4905086,2.2093222,441.56805,7.142766,2.789787,-19.783333333333335,-26.0,380.9,3.3333333333333335,1.0696879e-09,1.3253572e-07,-6.8778
2015-09-04 14:00:00,-5.5642376,8.79661,3.8835595,444.20755,7.263585,2.8722641,-22.633333333333333,-30.0,174.76666666666668,3.3333333333333335,1e-09,1.2894776e-07,-6.889696
2015-09-04 15:00:00,-3.3972416,6.58862,3.8289657,467.44617,6.3582053,2.7705128,-19.75,-28.0,257.23333333333335,2.3333333333333335,1e-09,1.422885e-07,-6.8491163
2015-09-04 16:00:00,-0.72434783,4.140652,4.417174,500.6919,4.179189,2.1008108,-22.9,-31.0,186.63333333333333,2.3333333333333335,1e-09,1.4156376e-07,-6.849459
2015-09-04 17:00:00,,,,,,,-23.483333333333334,-31.0,239.01666666666668,2.3333333333333335,1e-09,1.877696e-07,-6.734026
2015-09-04 18:00:00,,,,,,,-27.55,-33.0,323.9166666666667,2.3333333333333335,1e-09,1.985883e-07,-6.702586
2015-09-04 19:00:00,-3.3142858,-1.5742857,4.4028573,496.14285,4.6892858,2.3085713,-27.55,-33.0,392.3833333333333,2.3333333333333335,1.000669e-09,2.7184106e-07,-6.5674624
2015-09-04 20:00:00,-3.4101694,3.4223728,2.4562712,480.43927,4.34,2.0042856,-22.483333333333334,-28.0,219.4,2.3333333333333335,1e-09,2.4920692e-07,-6.6035457
2015-09-04 21:00:00,-2.2143333,4.9901667,2.1185,475.97958,4.3269386,1.959796,-17.95,-23.0,162.9,2.6666666666666665,1e-09,2.4417017e-07,-6.6123424
2015-09-04 22:00:00,-0.7073333,5.6816664,1.363,482.79813,4.163889,1.9405556,-18.85,-21.0,192.53333333333333,2.6666666666666665,1e-09,2.361587e-07,-6.6271944
2015-09-04 23:00:00,-0.67466664,4.8695,1.7705001,477.56528,4.3495917,1.987551,-21.25,-21.0,353.03333333333336,2.6666666666666665,1e-09,2.189617e-07,-6.6606393
2015-09-05 00:00:00,-1.8291379,4.8965516,1.3277587,463.98044,4.361739,1.8793478,-17.733333333333334,-19.0,140.96666666666667,1.6666666666666665,1e-09,2.0183725e-07,-6.695257
2015-09-05 01:00:00,-0.65533334,4.9525,2.0278332,477.5151,4.2367926,1.9330188,-13.9,-15.0,78.6,1.6666666666666665,1e-09,1.6905557e-07,-6.7727036
2015-09-05 02:00:00,0.25949153,3.9266102,2.8718646,483.62692,4.128462,1.9323077,-14.066666666666666,-14.0,59.38333333333333,1.6666666666666665,1.000346e-09,1.743475e-07,-6.767172
2015-09-05 03:00:00,-2.7935088,4.139123,-0.10947368,472.4566,4.0484905,1.8096228,-16.65,-16.0,196.48333333333332,2.3333333333333335,1e-09,1.4544202e-07,-6.837432
2015-09-05 04:00:00,-0.7801666,2.5398333,2.1008334,489.19473,4.0578947,1.9429824,-23.933333333333334,-21.0,283.56666666666666,2.3333333333333335,1e-09,1.3701275e-07,-6.863436
2015-09-05 05:00:00,1.114,2.6545,1.9616666,504.10577,4.086154,2.080769,-22.516666666666666,-22.0,182.9,2.3333333333333335,1e-09,1.3230266e-07,-6.8784947
2015-09-05 06:00:00,-3.0730002,1.8751667,-2.6376665,477.4351,3.4540353,1.5742106,-22.466666666666665,-24.0,188.81666666666666,2.6666666666666665,1.071664e-09,1.4489487e-07,-6.8407803
2015-09-05 07:00:00,-3.1111667,0.9673334,0.57733333,469.56668,4.066222,1.7971112,-19.983333333333334,-26.0,458.75,2.6666666666666665,1.2871405e-09,1.686047e-07,-6.7732496
2015-09-05 08:00:00,-3.1489284,3.0458927,-0.73999995,458.5784,4.229189,1.7745947,-16.75,-23.0,284.56666666666666,2.6666666666666665,-36666.3,-36666.3,-6.81111
2015-09-05 09:00:00,-3.319,0.473,0.36866668,459.48975,4.098205,1.7284616,-17.65,-22.0,183.81666666666666,2.0,-39999.6,-39999.6,-6.968953
2015-09-05 10:00:00,-1.3436667,3.5238335,2.369,470.55923,4.1764812,1.8494445,-13.583333333333334,-18.0,432.65,2.0,1.2157246e-09,1.3146888e-07,-6.885691
2015-09-05 11:00:00,-3.7771668,3.0088334,0.95566666,452.63776,4.2196226,1.7303773,-9.216666666666667,-14.0,208.36666666666667,2.0,1.0212695e-09,1.2420905e-07,-6.905992
2015-09-05 12:00:00,-3.9493334,3.7176666,0.17183334,453.74,4.266909,1.7574545,-11.733333333333333,-17.0,232.55,2.3333333333333335,1e-09,1.2211221e-07,-6.9138737
2015-09-05 13:00:00,-4.9951787,1.6467857,-0.3892857,450.1927,4.472439,1.8131707,-16.35,-23.0,225.46666666666667,2.3333333333333335,1e-09,1.1695707e-07,-6.9321723
2015-09-05 14:00:00,-5.1129823,1.3487719,-1.3545613,445.76343,4.3117075,1.7134147,-18.966666666666665,-26.0,394.93333333333334,2.3333333333333335,1.0054269e-09,1.1770547e-07,-6.9293547
2015-09-05 15:00:00,-2.7738333,3.8596666,-1.1723334,459.48038,4.1213727,1.7392156,-17.2,-25.0,378.21666666666664,3.6666666666666665,1.015927e-09,1.1494634e-07,-6.9396567
2015-09-05 16:00:00,-1.8431666,4.4723334,-0.46766666,463.17874,4.314681,1.8525531,-17.333333333333332,-27.0,407.65,3.6666666666666665,1.0009537e-09,1.1241836e-07,-6.9492497
2015-09-05 17:00:00,-2.506383,0.48042554,-2.3638299,462.69165,4.4725,1.9070834,-19.466666666666665,-29.0,538.5666666666667,3.6666666666666665,1.0010379e-09,1.1089899e-07,-6.9552827
2015-09-05 18:00:00,-2.9594915,1.1344068,1.0452542,462.37958,5.084694,2.175102,-16.0,-25.0,261.18333333333334,3.6666666666666665,1.0066911e-09,1.097716e-07,-6.9596577
2015-09-05 19:00:00,-2.2289655,2.6239655,2.5294828,467.17358,5.4871697,2.3901887,-10.7,-18.0,80.75,3.6666666666666665,1e-09,1.0979503e-07,-6.959577
2015-09-05 20:00:00,-2.4519298,2.6508772,-0.041403517,459.93408,5.2486362,2.220682,-11.0,-15.0,52.9,3.6666666666666665,1e-09,1.08738604e-07,-6.9637575
2015-09-05 21:00:00,-4.32661,2.1320338,-0.390339,441.8147,5.3991175,2.11,-15.533333333333333,-18.0,75.85,2.0,1e-09,1.0600991e-07,-6.975009
2015-09-05 22:00:00,-2.1118333,3.6531668,1.4983333,452.84897,5.292041,2.1763265,-15.483333333333333,-17.0,158.18333333333334,2.0,1e-09,1.0886261e-07,-6.9635816
2015-09-05 23:00:00,-3.4926667,2.1291666,2.4093332,441.64398,5.3640003,2.1046,-15.483333333333333,-15.0,147.93333333333334,2.0,1e-09,1.0495547e-07,-6.9792023
2015-09-06 00:00:00,-2.2269492,4.9291525,1.5138983,450.70193,5.5546155,2.261923,-8.716666666666667,-7.0,90.88333333333334,2.3333333333333335,1e-09,1.0136455e-07,-6.9943295
2015-09-06 01:00:00,-3.4023333,3.2543333,-1.6916667,441.78125,5.0089583,1.9683332,-5.866666666666666,-6.0,234.63333333333333,2.3333333333333335,1e-09,1.084344e-07,-6.9651875
2015-09-06 02:00:00,-1.3,4.114333,3.8478332,453.59036,6.7063465,2.7621155,-3.1,-4.0,318.4166666666667,2.3333333333333335,1e-09,1.1415025e-07,-6.9426274
2015-09-06 03:00:00,-4.4208474,0.87644064,1.4166102,428.81018,6.2034693,2.2920408,-1.4833333333333334,-5.0,79.56666666666666,2.6666666666666665,1e-09,1.2026977e-07,-6.9212546
2015-09-06 04:00:00,-3.2533333,3.6421666,-0.723,438.0596,6.068269,2.3340385,-8.75,-13.0,214.45,2.6666666666666665,1e-09,1.4683565e-07,-6.8336897
2015-09-06 05:00:00,-2.5843332,4.8823333,0.35599998,445.07446,7.0461707,2.800851,-18.616666666666667,-22.0,394.3666666666667,2.6666666666666665,1e-09,1.307728e-07,-6.883758
2015-09-06 06:00:00,-3.607193,3.2861402,0.7619298,439.2163,6.9967346,2.703061,-24.966666666666665,-27.0,393.15,2.6666666666666665,1e-09,1.212638e-07,-6.91649
2015-09-06 07:00:00,-3.9372883,2.0908475,5.0303392,439.33148,7.585741,2.9375927,-24.05,-27.0,261.48333333333335,2.6666666666666665,1e-09,1.2160451e-07,-6.9152637
2015-09-06 08:00:00,-5.2526665,3.9708889,0.55422217,426.09,6.64675,2.42025,-16.95,-22.0,101.26666666666667,2.6666666666666665,-39999.6,-39999.6,-6.822641
2015-09-06 09:00:00,-5.295,5.134333,2.3485,441.01755,5.8338594,2.2629826,-15.666666666666666,-21.0,192.06666666666666,2.6666666666666665,-43332.9,-43332.9,-6.8789606
2015-09-06 10:00:00,-3.311,6.6098332,2.2423332,455.72073,5.6832075,2.3613207,-14.583333333333334,-22.0,440.75,2.6666666666666665,1.004629e-09,1.2885582e-07,-6.890129
2015-09-06 11:00:00,-1.847,5.5273333,4.4845,463.12692,6.493269,2.7838461,-15.016666666666667,-24.0,318.1166666666667,2.6666666666666665,1.0010379e-09,1.2443861e-07,-6.905553
2015-09-06 12:00:00,0.48533332,7.8276668,-0.82100004,482.3393,5.2176785,2.4192855,-14.266666666666667,-23.0,376.06666666666666,3.0,1e-09,1.18372e-07,-6.9269433
2015-09-06 13:00:00,-2.846949,6.3440676,2.0274577,471.05096,5.441961,2.412549,-24.8,-33.0,646.6833333333333,3.0,1.1284058e-09,1.12585e-07,-6.9486065
2015-09-06 14:00:00,-6.7409997,2.351,3.2905,482.8966,5.0335593,2.3471186,-18.2,-30.0,335.71666666666664,3.0,1.0671674e-09,1.127871e-07,-6.947835
2015-09-06 15:00:00,-5.0821667,3.3443334,0.9113333,484.9413,4.987609,2.3441305,-8.883333333333333,-22.0,96.8,2.3333333333333335,1e-09,1.11730984e-07,-6.952001
2015-09-06 16:00:00,-5.240339,2.3138983,2.888644,491.78113,5.297547,2.5641508,-5.266666666666667,-19.0,125.65,2.3333333333333335,1e-09,1.06959085e-07,-6.971089
2015-09-06 17:00:00,-6.8696666,1.5373333,-0.38700002,484.6645,4.829032,2.2680645,-7.0,-17.0,118.13333333333334,2.3333333333333335,1e-09,1.081515e-07,-6.9661183
2015-09-06 18:00:00,-4.375167,0.04533333,-3.286,491.96603,5.694151,2.7549055,-12.75,-23.0,369.21666666666664,4.0,1e-09,1.13180086e-07,-6.946576
2015-09-06 19:00:00,-1.9238181,-4.861091,-3.5574546,497.02682,5.574634,2.7534146,-16.933333333333334,-27.0,801.9833333333333,4.0,1e-09,1.14780995e-07,-6.940315
2015-09-06 20:00:00,-5.3646154,0.96115386,-3.1575,476.19644,6.279643,2.847857,-18.233333333333334,-26.0,526.9666666666667,4.0,1e-09,1.1220298e-07,-6.950215
2015-09-06 21:00:00,-2.0396667,4.159,4.363333,487.84286,6.406939,3.0479593,-12.366666666666667,-19.0,102.5,2.0,1e-09,1.11094145e-07,-6.9545507
2015-09-06 22:00:00,-4.6474576,4.82661,1.2820339,471.73148,5.678889,2.5287037,-9.383333333333333,-14.0,58.083333333333336,2.0,1e-09,1.0739438e-07,-6.9692516
2015-09-06 23:00:00,-5.2693334,4.011667,2.596,469.49576,5.891064,2.597234,-8.683333333333334,-10.0,111.06666666666666,2.0,1e-09,1.1415323e-07,-6.943009
2015-09-07 00:00:00,-3.4723332,5.3065004,2.4185,481.97552,5.771428,2.684694,-7.55,-8.0,78.05,2.3333333333333335,1e-09,1.00076335e-07,-6.99996
2015-09-07 01:00:00,-1.3723333,-1.8794999,2.3441665,502.09332,6.079167,3.0646667,-5.883333333333334,-7.0,137.45,2.3333333333333335,1e-09,9.588501e-08,-7.018446
2015-09-07 02:00:00,-2.0238183,-4.8963633,0.41254547,496.5864,5.693182,2.8061364,-7.566666666666666,-10.0,56.46666666666667,2.3333333333333335,1e-09,9.770758e-08,-7.0102663
2015-09-07 03:00:00,-1.2488135,-5.2767797,-3.257627,483.6,5.845,2.7275,-6.383333333333334,-11.0,172.16666666666666,3.0,1e-09,9.475725e-08,-7.0236726
2015-09-07 04:00:00,-2.9065518,-5.0686207,-1.6189655,486.3913,5.37,2.5426087,-10.2,-13.0,392.8666666666667,3.0,1e-09,9.231881e-08,-7.0348935
